                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.54665,                0.31987,                0.88097,                0.88209,                 0.7894,                0.86721,                0.58659,                 1.2288,                0.71328,                 1.4175,              0.0004853,              0.0004853,              0.0004853
                    156,                0.56381,                0.32174,                0.87919,                0.85538,                0.79557,                0.85512,                 0.5761,                 1.2397,                0.75834,                  1.411,              0.0004754,              0.0004754,              0.0004754
                    157,                 0.5486,                0.31933,                0.87644,                0.85319,                0.78964,                0.84897,                0.57127,                 1.2476,                0.78466,                 1.4248,              0.0004655,              0.0004655,              0.0004655
                    158,                0.53829,                 0.3181,                0.88684,                0.86511,                0.79484,                0.85431,                 0.5729,                 1.2502,                0.76874,                 1.4407,              0.0004556,              0.0004556,              0.0004556
                    159,                0.53539,                0.31087,                0.87088,                0.86415,                0.79891,                0.87189,                0.58675,                 1.2459,                0.71847,                 1.4309,              0.0004457,              0.0004457,              0.0004457
                    160,                0.54237,                0.32538,                0.88616,                0.86214,                0.80724,                0.86898,                0.58318,                 1.2527,                0.71878,                 1.4298,              0.0004358,              0.0004358,              0.0004358
                    161,                0.54879,                 0.3255,                0.88656,                0.86496,                0.80571,                0.86469,                0.58225,                 1.2463,                0.73524,                  1.439,              0.0004259,              0.0004259,              0.0004259
                    162,                0.53605,                0.31925,                0.88236,                0.86201,                0.80571,                 0.8621,                0.58304,                 1.2468,                0.74186,                 1.4572,               0.000416,               0.000416,               0.000416
                    163,                0.52417,                0.30788,                0.88125,                0.86704,                0.81515,                0.86893,                0.58903,                 1.2473,                 0.7229,                 1.4566,              0.0004061,              0.0004061,              0.0004061
                    164,                0.52516,                0.30772,                0.87804,                0.84329,                0.81929,                0.86161,                0.58074,                 1.2483,                0.74493,                 1.4479,              0.0003962,              0.0003962,              0.0003962
                    165,                0.52637,                0.31727,                0.88493,                0.87466,                0.79644,                0.86403,                0.57753,                 1.2266,                0.72783,                 1.4335,              0.0003863,              0.0003863,              0.0003863
                    166,                0.52126,                 0.3047,                0.87584,                0.84624,                0.82473,                0.86801,                0.58353,                 1.2292,                0.71454,                 1.4358,              0.0003764,              0.0003764,              0.0003764
                    167,                0.52963,                0.31269,                0.88162,                0.86087,                0.81658,                0.87119,                0.58589,                 1.2199,                0.71702,                 1.4232,              0.0003665,              0.0003665,              0.0003665
                    168,                0.51607,                0.30479,                0.87004,                0.87534,                0.80163,                0.86964,                0.58064,                  1.221,                0.71183,                 1.4165,              0.0003566,              0.0003566,              0.0003566
                    169,                0.49091,                0.28887,                0.86299,                0.85756,                 0.8098,                0.87011,                 0.5777,                  1.222,                0.71942,                 1.4157,              0.0003467,              0.0003467,              0.0003467
                    170,                0.51226,                0.29931,                0.86974,                0.84155,                0.80978,                  0.862,                0.57394,                 1.2255,                0.72643,                 1.4216,              0.0003368,              0.0003368,              0.0003368
                    171,                0.52748,                0.31408,                 0.8842,                0.84483,                0.81522,                0.86164,                0.57381,                 1.2204,                0.72135,                  1.418,              0.0003269,              0.0003269,              0.0003269
                    172,                0.49838,                0.29653,                0.86771,                0.87815,                0.79076,                0.86031,                 0.5715,                 1.2244,                0.71421,                 1.4186,               0.000317,               0.000317,               0.000317
                    173,                0.53671,                0.31411,                0.87241,                0.85537,                0.80842,                0.86204,                0.57747,                 1.2239,                0.71869,                 1.4162,              0.0003071,              0.0003071,              0.0003071
                    174,                0.49946,                0.29514,                0.85626,                0.86203,                0.81522,                0.86782,                0.57979,                  1.216,                 0.7252,                 1.4003,              0.0002972,              0.0002972,              0.0002972
                    175,                0.49979,                0.30328,                0.88143,                0.87727,                0.80299,                0.86943,                0.57689,                 1.2317,                0.71169,                 1.4212,              0.0002873,              0.0002873,              0.0002873
                    176,                0.49459,                0.29677,                0.86966,                0.86254,                0.80707,                0.86606,                0.58005,                 1.2312,                0.70788,                 1.4294,              0.0002774,              0.0002774,              0.0002774
                    177,                0.48327,                0.29229,                0.86127,                0.86408,                0.80027,                0.86614,                0.58379,                 1.2239,                0.70389,                 1.4231,              0.0002675,              0.0002675,              0.0002675
                    178,                0.49311,                0.29436,                  0.866,                0.86809,                0.79755,                0.86699,                0.58451,                 1.2071,                0.70126,                 1.4058,              0.0002576,              0.0002576,              0.0002576
                    179,                0.49101,                0.30872,                0.87965,                0.86853,                0.79884,                0.86386,                0.58041,                 1.2096,                0.71136,                  1.398,              0.0002477,              0.0002477,              0.0002477
                    180,                0.48385,                0.29285,                0.86232,                0.88253,                0.79891,                0.86618,                0.57872,                 1.2138,                0.71597,                 1.4013,              0.0002378,              0.0002378,              0.0002378
                    181,                0.48391,                0.28891,                0.85733,                0.87202,                0.80978,                0.87363,                0.58541,                 1.1974,                0.71016,                 1.3917,              0.0002279,              0.0002279,              0.0002279
                    182,                0.46137,                0.27793,                0.85954,                0.86837,                0.81566,                0.87102,                0.58582,                 1.1964,                0.71036,                 1.3976,               0.000218,               0.000218,               0.000218
                    183,                0.48069,                0.29072,                0.86502,                  0.861,                0.81793,                0.86612,                0.58091,                 1.2111,                0.71249,                 1.4096,              0.0002081,              0.0002081,              0.0002081
                    184,                0.47812,                0.28728,                0.85455,                0.86365,                0.81114,                0.85821,                0.57755,                 1.2178,                0.72241,                 1.4247,              0.0001982,              0.0001982,              0.0001982
                    185,                0.48053,                0.28434,                0.87017,                0.85256,                0.81522,                0.86329,                 0.5801,                 1.2208,                0.72566,                 1.4333,              0.0001883,              0.0001883,              0.0001883
                    186,                0.49952,                 0.2974,                0.86909,                0.85491,                0.80299,                0.85871,                0.58209,                 1.2362,                0.72679,                  1.458,              0.0001784,              0.0001784,              0.0001784
                    187,                0.48157,                0.29026,                0.86578,                0.86677,                0.80441,                0.85741,                0.57888,                 1.2374,                0.72983,                 1.4579,              0.0001685,              0.0001685,              0.0001685
                    188,                0.46318,                0.27693,                0.86434,                 0.8697,                0.81522,                0.85603,                0.57483,                 1.2459,                 0.7324,                 1.4634,              0.0001586,              0.0001586,              0.0001586
                    189,                0.48658,                 0.2921,                0.86959,                0.87004,                0.81868,                0.86091,                0.57672,                 1.2373,                0.73014,                 1.4547,              0.0001487,              0.0001487,              0.0001487
                    190,                0.49279,                 0.2998,                0.87084,                0.87272,                 0.8125,                0.86118,                0.57699,                 1.2347,                0.73715,                 1.4489,              0.0001388,              0.0001388,              0.0001388
                    191,                0.50838,                0.30639,                0.85513,                0.86256,                0.80299,                 0.8587,                0.57002,                 1.2424,                0.73295,                 1.4627,              0.0001289,              0.0001289,              0.0001289
                    192,                0.42952,                0.24974,                0.84127,                0.86033,                0.80347,                0.85614,                0.56473,                 1.2372,                0.74426,                 1.4547,               0.000119,               0.000119,               0.000119
                    193,                0.42787,                0.24536,                0.83048,                0.85103,                0.82065,                0.85703,                 0.5686,                 1.2339,                0.74295,                 1.4568,              0.0001091,              0.0001091,              0.0001091
                    194,                0.44711,                 0.2701,                0.83201,                0.84881,                0.82201,                0.86128,                0.57445,                 1.2275,                0.74164,                 1.4496,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                0.43928,                0.25692,                0.83673,                0.86363,                0.80886,                0.86178,                0.57852,                 1.2234,                0.73205,                 1.4475,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.40764,                0.23633,                0.81909,                 0.8684,                0.80571,                0.86543,                0.58074,                 1.2196,                0.72069,                 1.4438,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                 0.4065,                0.23949,                0.81872,                0.85555,                 0.8125,                0.86216,                0.57869,                 1.2155,                0.72172,                 1.4424,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                0.40447,                0.23682,                0.82026,                0.85811,                 0.8125,                0.86218,                0.57818,                 1.2151,                0.72765,                 1.4379,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.39819,                0.23329,                0.82674,                0.86222,                 0.8125,                0.86766,                0.57861,                 1.2191,                0.73448,                 1.4404,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.40655,                0.23651,                0.82385,                0.86842,                0.80299,                0.86503,                0.57839,                 1.2194,                0.74243,                 1.4383,               3.98e-05,               3.98e-05,               3.98e-05
