                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.5194,                0.68241,                 1.0404,                0.92088,                0.89585,                0.95581,                0.57638,                 1.4041,                0.62017,                 1.0165,              0.0005249,              0.0005249,              0.0005249
                    152,                 1.5098,                0.67489,                 1.0347,                0.92146,                0.89651,                0.95702,                0.57383,                 1.4103,                0.61768,                 1.0193,               0.000515,               0.000515,               0.000515
                    153,                 1.5157,                0.67258,                  1.037,                0.92253,                0.89363,                 0.9568,                  0.576,                 1.4064,                0.62139,                 1.0162,              0.0005051,              0.0005051,              0.0005051
                    154,                 1.5113,                0.67245,                 1.0407,                 0.9234,                0.89518,                0.95678,                0.57513,                 1.4116,                0.61894,                  1.019,              0.0004952,              0.0004952,              0.0004952
                    155,                 1.5035,                0.67028,                 1.0319,                0.92364,                0.89457,                0.95663,                0.57531,                 1.4121,                0.62096,                 1.0186,              0.0004853,              0.0004853,              0.0004853
                    156,                 1.5135,                0.67759,                 1.0392,                 0.9225,                0.89716,                0.95749,                 0.5756,                 1.4061,                 0.6187,                 1.0164,              0.0004754,              0.0004754,              0.0004754
                    157,                 1.4981,                0.67319,                 1.0374,                0.92269,                0.89864,                0.95758,                0.57611,                 1.4002,                0.61714,                 1.0152,              0.0004655,              0.0004655,              0.0004655
                    158,                 1.5021,                0.67039,                 1.0354,                0.92237,                0.89842,                0.95805,                0.57881,                 1.4008,                0.61812,                  1.014,              0.0004556,              0.0004556,              0.0004556
                    159,                 1.5131,                0.67451,                 1.0319,                0.92245,                0.89758,                0.95709,                0.57863,                 1.4041,                0.61752,                 1.0148,              0.0004457,              0.0004457,              0.0004457
                    160,                 1.5048,                0.67074,                 1.0362,                0.92114,                0.89859,                0.95674,                0.57753,                  1.407,                0.61809,                 1.0168,              0.0004358,              0.0004358,              0.0004358
                    161,                 1.5051,                0.66836,                 1.0302,                0.92354,                0.89922,                0.95761,                0.57759,                 1.4051,                0.61535,                 1.0176,              0.0004259,              0.0004259,              0.0004259
                    162,                 1.5019,                0.67154,                 1.0332,                0.92217,                0.89719,                0.95646,                0.57804,                  1.406,                0.61689,                  1.016,               0.000416,               0.000416,               0.000416
                    163,                 1.5045,                0.67162,                 1.0334,                 0.9223,                0.89576,                0.95574,                 0.5749,                 1.4071,                 0.6158,                 1.0183,              0.0004061,              0.0004061,              0.0004061
                    164,                  1.489,                0.66572,                 1.0304,                0.92315,                0.89712,                0.95628,                0.57199,                 1.4139,                0.61598,                 1.0206,              0.0003962,              0.0003962,              0.0003962
                    165,                  1.502,                0.67139,                 1.0334,                0.92259,                0.89566,                0.95643,                0.57549,                  1.406,                0.61765,                 1.0165,              0.0003863,              0.0003863,              0.0003863
                    166,                 1.4971,                0.67309,                 1.0373,                0.92341,                0.89624,                0.95695,                0.57617,                 1.4069,                0.61829,                 1.0155,              0.0003764,              0.0003764,              0.0003764
                    167,                  1.498,                0.66344,                 1.0336,                0.92166,                0.89833,                0.95718,                 0.5772,                 1.4023,                0.61708,                 1.0148,              0.0003665,              0.0003665,              0.0003665
                    168,                 1.5012,                0.66905,                 1.0331,                0.92188,                0.89869,                0.95717,                0.57764,                 1.4039,                0.61736,                 1.0143,              0.0003566,              0.0003566,              0.0003566
                    169,                 1.4816,                0.66341,                 1.0277,                0.92318,                0.89878,                0.95751,                0.57826,                 1.3998,                0.61562,                 1.0147,              0.0003467,              0.0003467,              0.0003467
                    170,                 1.4969,                0.66783,                 1.0341,                0.92186,                0.90037,                 0.9572,                0.57824,                 1.4025,                0.61552,                 1.0146,              0.0003368,              0.0003368,              0.0003368
                    171,                 1.4958,                0.66804,                 1.0344,                0.92196,                0.89964,                0.95744,                0.57913,                 1.4007,                0.61572,                 1.0139,              0.0003269,              0.0003269,              0.0003269
                    172,                 1.4878,                0.66403,                 1.0289,                0.92178,                0.90046,                0.95738,                0.57766,                  1.404,                0.61527,                  1.016,               0.000317,               0.000317,               0.000317
                    173,                 1.4887,                0.66384,                 1.0284,                0.92359,                0.89868,                 0.9569,                 0.5782,                 1.4058,                0.61471,                 1.0165,              0.0003071,              0.0003071,              0.0003071
                    174,                 1.4908,                0.66463,                 1.0358,                0.92412,                0.89759,                0.95743,                0.57867,                 1.4029,                0.61412,                 1.0163,              0.0002972,              0.0002972,              0.0002972
                    175,                 1.4854,                0.66081,                 1.0272,                0.92309,                0.89837,                0.95761,                0.57707,                 1.4056,                0.61319,                 1.0172,              0.0002873,              0.0002873,              0.0002873
                    176,                 1.4979,                 0.6692,                 1.0343,                 0.9198,                0.90116,                0.95703,                0.57775,                 1.4033,                 0.6151,                 1.0164,              0.0002774,              0.0002774,              0.0002774
                    177,                 1.4989,                0.66858,                 1.0301,                0.92063,                0.90151,                0.95756,                0.57759,                 1.4055,                0.61325,                 1.0174,              0.0002675,              0.0002675,              0.0002675
                    178,                 1.4888,                0.66405,                 1.0318,                 0.9217,                0.89992,                0.95795,                0.57945,                 1.4013,                0.61347,                  1.015,              0.0002576,              0.0002576,              0.0002576
                    179,                 1.4821,                0.66003,                 1.0295,                0.92286,                0.90002,                  0.958,                0.57948,                 1.4007,                0.61465,                 1.0145,              0.0002477,              0.0002477,              0.0002477
                    180,                 1.4902,                0.66272,                 1.0306,                 0.9223,                0.89989,                0.95802,                0.57816,                 1.4019,                0.61569,                 1.0156,              0.0002378,              0.0002378,              0.0002378
                    181,                 1.4832,                 0.6656,                   1.03,                0.92193,                0.90136,                0.95781,                0.57786,                 1.4027,                 0.6159,                  1.016,              0.0002279,              0.0002279,              0.0002279
                    182,                 1.4773,                 0.6585,                 1.0285,                0.92313,                0.89945,                0.95758,                 0.5779,                 1.4038,                0.61445,                 1.0162,               0.000218,               0.000218,               0.000218
                    183,                 1.4766,                0.65897,                 1.0273,                0.92208,                0.90123,                0.95805,                0.57876,                 1.4029,                0.61357,                 1.0157,              0.0002081,              0.0002081,              0.0002081
                    184,                 1.4748,                 0.6589,                 1.0287,                0.92389,                0.90031,                0.95833,                0.57849,                 1.4067,                0.61316,                 1.0173,              0.0001982,              0.0001982,              0.0001982
                    185,                 1.4717,                0.65479,                 1.0216,                0.92368,                0.90164,                0.95823,                 0.5779,                 1.4075,                0.61392,                 1.0167,              0.0001883,              0.0001883,              0.0001883
                    186,                 1.4874,                0.66268,                 1.0308,                0.92294,                0.90143,                0.95795,                0.57738,                 1.4065,                0.61572,                 1.0155,              0.0001784,              0.0001784,              0.0001784
                    187,                 1.4842,                0.66107,                 1.0276,                0.92207,                0.90209,                0.95846,                0.57641,                 1.4094,                0.61444,                  1.017,              0.0001685,              0.0001685,              0.0001685
                    188,                 1.4855,                0.65881,                 1.0282,                 0.9228,                0.90015,                0.95778,                0.57678,                 1.4081,                0.61386,                 1.0161,              0.0001586,              0.0001586,              0.0001586
                    189,                 1.4711,                0.65626,                 1.0261,                0.92429,                0.89986,                0.95803,                0.57705,                 1.4074,                0.61351,                 1.0165,              0.0001487,              0.0001487,              0.0001487
                    190,                 1.4707,                 0.6575,                  1.026,                 0.9235,                0.90009,                0.95796,                0.57696,                 1.4079,                0.61339,                 1.0167,              0.0001388,              0.0001388,              0.0001388
                    191,                 1.3819,                0.65362,                 1.0342,                0.92173,                0.90011,                0.95636,                0.57232,                 1.4071,                0.62117,                 1.0167,              0.0001289,              0.0001289,              0.0001289
                    192,                 1.3369,                 0.6257,                 1.0203,                0.92075,                0.89871,                0.95528,                0.57036,                 1.4076,                0.62572,                 1.0166,               0.000119,               0.000119,               0.000119
                    193,                  1.328,                0.62071,                 1.0131,                0.91975,                0.89978,                0.95511,                0.57183,                 1.4035,                0.62662,                 1.0149,              0.0001091,              0.0001091,              0.0001091
                    194,                 1.3295,                0.62229,                 1.0153,                0.92092,                0.89834,                0.95525,                0.57235,                 1.4038,                0.62682,                 1.0148,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                 1.3215,                 0.6167,                 1.0124,                0.92084,                0.89804,                0.95521,                0.57258,                 1.4042,                0.62619,                 1.0146,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                 1.3178,                0.61937,                 1.0138,                0.91827,                0.90064,                0.95533,                0.57413,                 1.4016,                0.62596,                 1.0136,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                 1.3103,                0.61767,                 1.0123,                0.91959,                0.89972,                0.95574,                0.57449,                 1.4016,                0.62558,                 1.0137,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                 1.3185,                0.61516,                 1.0105,                0.91837,                0.90109,                0.95576,                0.57477,                 1.4011,                0.62469,                  1.014,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                 1.3096,                0.61469,                 1.0104,                0.91768,                0.90174,                0.95582,                0.57514,                 1.4012,                0.62458,                 1.0139,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                 1.3111,                0.61303,                 1.0068,                0.91711,                0.90295,                0.95596,                0.57524,                 1.4018,                0.62451,                  1.014,               3.98e-05,               3.98e-05,               3.98e-05
