                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.73672,                0.42026,                0.94452,                0.86206,                0.77647,                0.85558,                0.56544,                 1.2106,                 0.7945,                 1.3039,              0.0005348,              0.0005348,              0.0005348
                    151,                0.69344,                0.40922,                 0.9355,                 0.8454,                0.80419,                0.86578,                0.56434,                 1.2182,                0.77143,                   1.31,              0.0005249,              0.0005249,              0.0005249
                    152,                0.73123,                0.41941,                 0.9343,                0.87025,                0.77059,                0.86485,                0.56616,                 1.2115,                 0.7709,                 1.3015,               0.000515,               0.000515,               0.000515
                    153,                0.70046,                0.41097,                0.92921,                0.87229,                0.77142,                0.85319,                0.56192,                 1.2076,                0.77931,                 1.3057,              0.0005051,              0.0005051,              0.0005051
                    154,                 0.7129,                0.41335,                0.93988,                0.85109,                0.78588,                0.86536,                0.57309,                 1.2026,                0.76519,                 1.3072,              0.0004952,              0.0004952,              0.0004952
                    155,                0.72324,                0.40925,                0.93411,                0.87222,                0.80305,                0.88253,                0.58148,                 1.1823,                0.74511,                 1.3011,              0.0004853,              0.0004853,              0.0004853
                    156,                0.73644,                0.41694,                0.92851,                0.87336,                0.77647,                0.87064,                0.57501,                 1.1963,                0.75861,                 1.3102,              0.0004754,              0.0004754,              0.0004754
                    157,                0.72129,                 0.4135,                0.92784,                0.87702,                    0.8,                0.88358,                 0.5879,                 1.1762,                0.74055,                 1.2978,              0.0004655,              0.0004655,              0.0004655
                    158,                0.71437,                0.40984,                0.93678,                0.84558,                0.82235,                0.88765,                0.59297,                 1.1833,                0.72221,                 1.2988,              0.0004556,              0.0004556,              0.0004556
                    159,                  0.719,                0.40936,                0.92313,                 0.8796,                0.79412,                0.88418,                0.58556,                 1.1865,                0.73322,                 1.3076,              0.0004457,              0.0004457,              0.0004457
                    160,                0.69303,                0.41302,                0.93032,                0.87103,                0.78235,                0.86834,                0.57538,                 1.2085,                0.76423,                 1.3402,              0.0004358,              0.0004358,              0.0004358
                    161,                0.71277,                0.41855,                0.93686,                0.86873,                0.78235,                0.86545,                0.57652,                 1.1965,                0.75915,                 1.3279,              0.0004259,              0.0004259,              0.0004259
                    162,                0.70159,                0.40848,                0.93552,                0.86787,                0.78118,                0.85839,                0.57644,                 1.2039,                0.78032,                 1.3378,               0.000416,               0.000416,               0.000416
                    163,                0.69389,                0.40511,                0.93213,                0.87704,                0.76365,                0.85923,                0.57293,                 1.1987,                0.77696,                 1.3242,              0.0004061,              0.0004061,              0.0004061
                    164,                0.69651,                0.40292,                0.92735,                0.86189,                   0.78,                0.86248,                0.57104,                 1.2093,                0.76035,                 1.3242,              0.0003962,              0.0003962,              0.0003962
                    165,                0.71747,                0.42241,                0.94146,                0.85872,                0.77943,                0.86191,                0.57087,                 1.2015,                0.75579,                 1.3154,              0.0003863,              0.0003863,              0.0003863
                    166,                0.68349,                0.39336,                0.91922,                0.84207,                0.80118,                0.86929,                0.57517,                  1.196,                0.75806,                 1.3167,              0.0003764,              0.0003764,              0.0003764
                    167,                0.70005,                0.40124,                 0.9322,                  0.855,                0.80353,                0.87642,                0.58242,                 1.1957,                0.74636,                 1.3198,              0.0003665,              0.0003665,              0.0003665
                    168,                0.68079,                0.39045,                0.91968,                0.87021,                0.78879,                0.87136,                0.57782,                 1.2047,                0.73069,                 1.3258,              0.0003566,              0.0003566,              0.0003566
                    169,                0.64805,                0.37795,                0.90667,                0.86963,                0.78474,                0.87111,                0.58276,                 1.1914,                0.71821,                 1.3205,              0.0003467,              0.0003467,              0.0003467
                    170,                0.68538,                0.39454,                0.91915,                0.84778,                0.79937,                0.87324,                0.58401,                 1.1907,                0.71887,                 1.3223,              0.0003368,              0.0003368,              0.0003368
                    171,                0.69552,                 0.4108,                0.93259,                0.86519,                0.78118,                0.87197,                0.58021,                 1.1867,                0.73193,                 1.3201,              0.0003269,              0.0003269,              0.0003269
                    172,                0.67434,                0.39291,                0.91926,                0.86636,                0.79294,                0.87403,                0.57654,                 1.2015,                0.72739,                 1.3305,               0.000317,               0.000317,               0.000317
                    173,                0.71647,                0.41469,                0.92357,                0.87624,                0.79529,                0.88068,                0.58028,                 1.1996,                0.72021,                 1.3265,              0.0003071,              0.0003071,              0.0003071
                    174,                0.67893,                 0.3863,                0.90979,                0.87645,                    0.8,                0.87839,                0.58461,                 1.2011,                0.72286,                 1.3143,              0.0002972,              0.0002972,              0.0002972
                    175,                0.66718,                0.40494,                0.92611,                0.86364,                0.80235,                0.87623,                0.58847,                 1.1886,                0.72666,                 1.3083,              0.0002873,              0.0002873,              0.0002873
                    176,                0.68393,                0.38994,                0.92278,                0.86616,                0.79947,                0.87383,                0.58318,                 1.1921,                0.72902,                 1.3045,              0.0002774,              0.0002774,              0.0002774
                    177,                0.66792,                0.38391,                0.91448,                0.86585,                0.79647,                0.87885,                0.58624,                 1.1895,                0.72074,                  1.304,              0.0002675,              0.0002675,              0.0002675
                    178,                 0.6632,                0.38287,                0.91095,                0.87995,                0.78353,                0.88249,                0.58817,                 1.1814,                0.71598,                 1.3058,              0.0002576,              0.0002576,              0.0002576
                    179,                0.66267,                0.40163,                0.92702,                0.83649,                0.81852,                0.87962,                0.58833,                  1.187,                 0.7208,                 1.3118,              0.0002477,              0.0002477,              0.0002477
                    180,                0.65892,                0.37859,                0.90878,                0.83508,                 0.8161,                0.87813,                0.58698,                  1.188,                0.72301,                 1.3106,              0.0002378,              0.0002378,              0.0002378
                    181,                0.66293,                0.38107,                0.90855,                0.90415,                0.75465,                0.87637,                0.58606,                 1.1905,                0.72682,                 1.3135,              0.0002279,              0.0002279,              0.0002279
                    182,                  0.639,                0.36831,                0.90831,                0.86664,                0.77982,                 0.8723,                0.58343,                 1.2014,                 0.7365,                 1.3227,               0.000218,               0.000218,               0.000218
                    183,                0.65746,                0.38086,                0.91373,                0.83912,                0.80471,                0.86893,                0.57875,                 1.2042,                0.74201,                  1.325,              0.0002081,              0.0002081,              0.0002081
                    184,                0.66154,                0.37775,                0.90558,                 0.9053,                0.75352,                0.86372,                 0.5764,                 1.2012,                0.74951,                 1.3261,              0.0001982,              0.0001982,              0.0001982
                    185,                0.65084,                0.38429,                0.91735,                 0.8969,                0.75732,                0.86636,                0.57757,                 1.2028,                0.75258,                 1.3238,              0.0001883,              0.0001883,              0.0001883
                    186,                0.69155,                0.39849,                0.92482,                0.84583,                0.80471,                0.86772,                0.57757,                 1.2073,                0.75762,                  1.324,              0.0001784,              0.0001784,              0.0001784
                    187,                 0.6602,                0.38111,                0.91379,                0.82651,                0.81826,                 0.8681,                0.57514,                  1.207,                0.76222,                 1.3246,              0.0001685,              0.0001685,              0.0001685
                    188,                0.63103,                0.36123,                0.90969,                  0.856,                0.79027,                0.86218,                0.57393,                 1.2141,                0.77276,                 1.3347,              0.0001586,              0.0001586,              0.0001586
                    189,                0.66384,                0.38201,                0.91781,                0.82921,                0.81412,                0.86808,                0.57814,                 1.1969,                0.75955,                 1.3234,              0.0001487,              0.0001487,              0.0001487
                    190,                0.66696,                0.38788,                0.91735,                0.85913,                0.79294,                0.87135,                0.58177,                 1.1905,                0.75289,                 1.3207,              0.0001388,              0.0001388,              0.0001388
                    191,                0.68842,                0.41534,                0.91942,                0.86567,                0.79412,                 0.8684,                0.57579,                 1.1922,                0.75309,                 1.3281,              0.0001289,              0.0001289,              0.0001289
                    192,                0.59322,                0.33753,                0.88559,                0.87045,                0.77412,                0.85486,                0.56323,                 1.2081,                0.78482,                 1.3462,               0.000119,               0.000119,               0.000119
                    193,                0.61069,                0.34033,                0.88237,                0.85887,                0.78353,                0.85597,                0.56256,                 1.2136,                0.79266,                 1.3565,              0.0001091,              0.0001091,              0.0001091
                    194,                  0.619,                0.35583,                0.88034,                 0.8562,                0.79153,                0.86431,                0.56738,                 1.2074,                0.75757,                 1.3577,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                0.62786,                0.34556,                0.89425,                0.86075,                0.79996,                0.86918,                0.56956,                 1.2052,                0.73369,                 1.3579,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.57902,                0.32445,                0.87212,                0.90076,                0.76881,                0.86755,                0.56952,                 1.2036,                0.72764,                 1.3499,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                0.58881,                 0.3286,                0.86878,                0.85913,                0.80359,                0.87009,                0.57242,                 1.1951,                0.72521,                  1.341,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                0.58336,                0.32128,                0.86827,                0.90306,                0.77176,                0.87398,                0.57342,                  1.195,                0.72488,                 1.3397,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.57225,                0.31293,                0.87082,                0.90568,                0.77059,                0.87445,                0.57538,                 1.1923,                0.72722,                 1.3343,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.58646,                0.32736,                0.87416,                0.89234,                0.76588,                0.87137,                0.57254,                 1.1964,                0.73983,                 1.3354,               3.98e-05,               3.98e-05,               3.98e-05
